file,line_number,original_line,japanese_text,english_text,french_translation,status,notes
Update/hirukowashi03.txt,2807,"	OutputLine(NULL, ""「えぇ、私も久しぶりに昔の血がたぎってきました。"",
		   NULL, ""\""Yes, and my blood is boiling for the first time in a while."", Line_WaitForInput);",「えぇ、私も久しぶりに昔の血がたぎってきました。,"""Yes, and my blood is boiling for the first time in a while.",,todo,
Update/hirukowashi03.txt,2809,"	OutputLine(NULL, ""もっと本気で行きます！！」"",
		   NULL, "" It's time to get even more serious!!\"""", Line_Continue);",もっと本気で行きます！！」," It's time to get even more serious!!""",,todo,
Update/hirukowashi03.txt,2820,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#f0953d>レナ</color>"", NULL, ""<color=#f0953d>Rena</color>"", NULL, Line_ContinueAfterTyping); }",<color=#f0953d>レナ</color>,<color=#f0953d>Rena</color>,,todo,
Update/hirukowashi03.txt,2821,"	OutputLine(NULL, ""「でも駄目ぇ。"",
		   NULL, ""\""But it won't work."", Line_WaitForInput);",「でも駄目ぇ。,"""But it won't work.",,todo,
Update/hirukowashi03.txt,2823,"	OutputLine(NULL, ""レナがいるから大石さんの勝ちは絶対なの。"",
		   NULL, "" Rena is here, so Ooishi-san is going to win for sure."", Line_WaitForInput);",レナがいるから大石さんの勝ちは絶対なの。," Rena is here, so Ooishi-san is going to win for sure.",,todo,
Update/hirukowashi03.txt,2825,"	OutputLine(NULL, ""だってレナと大石さんは前世から出会いを約束されてたんだもん。"",
		   NULL, "" After all, Rena and Ooishi-san were fated to meet again ever since their previous lives. "", GetGlobalFlag(GLinemodeSp));",だってレナと大石さんは前世から出会いを約束されてたんだもん。," After all, Rena and Ooishi-san were fated to meet again ever since their previous lives. ",,todo,
Update/hirukowashi03.txt,2827,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#f0953d>レナ</color>"", NULL, ""<color=#f0953d>Rena</color>"", NULL, Line_ContinueAfterTyping); }",<color=#f0953d>レナ</color>,<color=#f0953d>Rena</color>,,todo,
Update/hirukowashi03.txt,2828,"	OutputLine(NULL, ""そしてレナと大石さんは伝説の雀士になるの！"",
		   NULL, ""Rena and Ooishi-san will become legendary mahjong players together!"", Line_WaitForInput);",そしてレナと大石さんは伝説の雀士になるの！,Rena and Ooishi-san will become legendary mahjong players together!,,todo,
Update/hirukowashi03.txt,2830,"	OutputLine(NULL, ""　はぅはぅはぅ〜☆」"",
		   NULL, "" Hau hau hau~☆\"""", Line_Normal);",　はぅはぅはぅ〜☆」," Hau hau hau~☆""",,todo,
Update/hirukowashi03.txt,2838,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#956f6e>圭一</color>"", NULL, ""<color=#956f6e>Keiichi</color>"", NULL, Line_ContinueAfterTyping); }",<color=#956f6e>圭一</color>,<color=#956f6e>Keiichi</color>,,todo,
Update/hirukowashi03.txt,2839,"	OutputLine(NULL, ""「…富竹さんに惚れりゃカメラをやるし、"",
		   NULL, ""\""...You fell in love with Tomitake-san, so you started using cameras."", Line_WaitForInput);",「…富竹さんに惚れりゃカメラをやるし、,"""...You fell in love with Tomitake-san, so you started using cameras.",,todo,
Update/hirukowashi03.txt,2841,"	OutputLine(NULL, ""鷹野さんなら綿流しがしたいと言い出し、"",
		   NULL, "" With Takano-san, you said you wanted to do your very own watanagashi."", Line_WaitForInput);",鷹野さんなら綿流しがしたいと言い出し、," With Takano-san, you said you wanted to do your very own watanagashi.",,todo,
Update/hirukowashi03.txt,2843,"	OutputLine(NULL, ""そして大石さんなら麻雀と来た。"",
		   NULL, "" And with Ooishi-san, you learned about mahjong. "", GetGlobalFlag(GLinemodeSp));",そして大石さんなら麻雀と来た。," And with Ooishi-san, you learned about mahjong. ",,todo,
Update/hirukowashi03.txt,2849,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#956f6e>圭一</color>"", NULL, ""<color=#956f6e>Keiichi</color>"", NULL, Line_ContinueAfterTyping); }",<color=#956f6e>圭一</color>,<color=#956f6e>Keiichi</color>,,todo,
Update/hirukowashi03.txt,2850,"	OutputLine(NULL, ""ったくどこまで猪突猛進なヤツなんだお前は！！」"",
		   NULL, ""You just fly headlong into everything, don't you?!\"""", Line_Continue);",ったくどこまで猪突猛進なヤツなんだお前は！！」,"You just fly headlong into everything, don't you?!""",,todo,
Update/hirukowashi03.txt,2859,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#f0953d>レナ</color>"", NULL, ""<color=#f0953d>Rena</color>"", NULL, Line_ContinueAfterTyping); }",<color=#f0953d>レナ</color>,<color=#f0953d>Rena</color>,,todo,
Update/hirukowashi03.txt,2860,"	OutputLine(NULL, ""「はぅ〜！！"",
		   NULL, ""\""Hau~!!"", Line_WaitForInput);",「はぅ〜！！,"""Hau~!!",,todo,
Update/hirukowashi03.txt,2862,"	OutputLine(NULL, ""　レナは大好きな人のためならどこまでも頑張っちゃうの！"",
		   NULL, "" Rena would do anything for the person she loves!"", Line_WaitForInput);",　レナは大好きな人のためならどこまでも頑張っちゃうの！, Rena would do anything for the person she loves!,,todo,
Update/hirukowashi03.txt,2864,"	OutputLine(NULL, ""　ここからが正念場だよぅ！！！"",
		   NULL, "" This is where we settle things!!!"", Line_WaitForInput);",　ここからが正念場だよぅ！！！, This is where we settle things!!!,,todo,
Update/hirukowashi03.txt,2867,"	OutputLine(NULL, ""　はぅ〜それはチーかな！！"",
		   NULL, "" Hau~ I think I'll chi that!!"", Line_Continue);",　はぅ〜それはチーかな！！, Hau~ I think I'll chi that!!,,todo,
Update/hirukowashi03.txt,2874,"	OutputLine(NULL, ""　おー持ち帰りぃい！！」"",
		   NULL, "" I'm taking it home with me!!\"""", Line_Continue);",　おー持ち帰りぃい！！」," I'm taking it home with me!!""",,todo,
Update/hirukowashi03.txt,2881,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#956f6e>圭一</color>"", NULL, ""<color=#956f6e>Keiichi</color>"", NULL, Line_ContinueAfterTyping); }",<color=#956f6e>圭一</color>,<color=#956f6e>Keiichi</color>,,todo,
Update/hirukowashi03.txt,2882,"	OutputLine(NULL, ""「へ、そりゃあさせねぇぜ、"",
		   NULL, ""\""Heh, I'm not letting you."", Line_Continue);",「へ、そりゃあさせねぇぜ、,"""Heh, I'm not letting you.",,todo,
Update/hirukowashi03.txt,2885,"	OutputLine(NULL, ""それを俺がポンだッ、"",
		   NULL, "" I'm ponning that."", Line_Continue);",それを俺がポンだッ、, I'm ponning that.,,todo,
Update/hirukowashi03.txt,2892,"	OutputLine(NULL, ""いただきぃ！！」"",
		   NULL, "" Give it to me!!\"""", Line_Normal);",いただきぃ！！」," Give it to me!!""",,todo,
Update/hirukowashi03.txt,2909,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#797d8a>赤坂</color>"", NULL, ""<color=#797d8a>Akasaka</color>"", NULL, Line_ContinueAfterTyping); }",<color=#797d8a>赤坂</color>,<color=#797d8a>Akasaka</color>,,todo,
Update/hirukowashi03.txt,2910,"	OutputLine(NULL, ""「よし、その隙にリーチです！！"",
		   NULL, ""\""Great, and I'll use the chance to riichi!!"", Line_WaitForInput);",「よし、その隙にリーチです！！,"""Great, and I'll use the chance to riichi!!",,todo,
Update/hirukowashi03.txt,2912,"	OutputLine(NULL, ""　次に圭一くんが振り込んで、リーチ一発ピンフタンヤオ、満貫になります！」"",
		   NULL, "" Now, if Keiichi-kun deals in, I'll have a riichi ippatsu pinfu tanyao—a mangan!\"""", GetGlobalFlag(GLinemodeSp));",　次に圭一くんが振り込んで、リーチ一発ピンフタンヤオ、満貫になります！」," Now, if Keiichi-kun deals in, I'll have a riichi ippatsu pinfu tanyao—a mangan!""",,todo,
Update/hirukowashi03.txt,2928,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#a59da9>大石</color>"", NULL, ""<color=#a59da9>Ooishi</color>"", NULL, Line_ContinueAfterTyping); }",<color=#a59da9>大石</color>,<color=#a59da9>Ooishi</color>,,todo,
Update/hirukowashi03.txt,2929,"	OutputLine(NULL, ""「と来たら、それをポンで一発消しです！！"",
		   NULL, ""\""Then I'll pon that to get rid of the ippatsu!!"", Line_WaitForInput);",「と来たら、それをポンで一発消しです！！,"""Then I'll pon that to get rid of the ippatsu!!",,todo,
Update/hirukowashi03.txt,2931,"	OutputLine(NULL, ""　一発が欠ければ３飜で満貫未満！"",
		   NULL, "" Without that, it's only three han!"", Line_WaitForInput);",　一発が欠ければ３飜で満貫未満！," Without that, it's only three han!",,todo,
Update/hirukowashi03.txt,2933,"	OutputLine(NULL, ""　大幅に安くなりますよぅ！」"",
		   NULL, "" Your hand just got a lot cheaper!\"""", GetGlobalFlag(GLinemodeSp));",　大幅に安くなりますよぅ！」," Your hand just got a lot cheaper!""",,todo,
Update/hirukowashi03.txt,2950,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#f0953d>レナ</color>"", NULL, ""<color=#f0953d>Rena</color>"", NULL, Line_ContinueAfterTyping); }",<color=#f0953d>レナ</color>,<color=#f0953d>Rena</color>,,todo,
Update/hirukowashi03.txt,2951,"	OutputLine(NULL, ""「しかも大石さんの捨て牌でレナがポンなんだよぅ！！"",
		   NULL, ""\""And Rena will pon the tile Ooishi-san discarded!!"", Line_WaitForInput);",「しかも大石さんの捨て牌でレナがポンなんだよぅ！！,"""And Rena will pon the tile Ooishi-san discarded!!",,todo,
Update/hirukowashi03.txt,2956,"	OutputLine(NULL, ""　で、次に大石さんにはこれ☆」"",
		   NULL, "" And now here's one for you, Ooishi-san☆\"""", GetGlobalFlag(GLinemodeSp));",　で、次に大石さんにはこれ☆」," And now here's one for you, Ooishi-san☆""",,todo,
Update/hirukowashi03.txt,2964,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#a59da9>大石</color>"", NULL, ""<color=#a59da9>Ooishi</color>"", NULL, Line_ContinueAfterTyping); }",<color=#a59da9>大石</color>,<color=#a59da9>Ooishi</color>,,todo,
Update/hirukowashi03.txt,2965,"	OutputLine(NULL, ""「それをカぁン！！"",
		   NULL, ""\""I'll kan that!!"", Line_WaitForInput);",「それをカぁン！！,"""I'll kan that!!",,todo,
Update/hirukowashi03.txt,2967,"	OutputLine(NULL, ""　一発勝負です、リンシャンで叩き潰してやりますよぅ？！」"",
		   NULL, "" Make or break time! Will I crush you with a rinshan?!\"""", GetGlobalFlag(GLinemodeSp));",　一発勝負です、リンシャンで叩き潰してやりますよぅ？！」," Make or break time! Will I crush you with a rinshan?!""",,todo,
Update/hirukowashi03.txt,2975,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#956f6e>圭一</color>"", NULL, ""<color=#956f6e>Keiichi</color>"", NULL, Line_ContinueAfterTyping); }",<color=#956f6e>圭一</color>,<color=#956f6e>Keiichi</color>,,todo,
Update/hirukowashi03.txt,2976,"	OutputLine(NULL, ""「じょ、上等だぜぇえええぇ、"",
		   NULL, ""\""B-Bring it ooooooon!"", Line_Continue);",「じょ、上等だぜぇえええぇ、,"""B-Bring it ooooooon!",,todo,
Update/hirukowashi03.txt,2983,"	OutputLine(NULL, ""引いて見ろぉおおおぉおおおお！！！」"",
		   NULL, "" Draaaaaw iiiiiiiiiitttt!!!\"""", Line_Continue);",引いて見ろぉおおおぉおおおお！！！」," Draaaaaw iiiiiiiiiitttt!!!""",,todo,
Update/hirukowashi03.txt,2995,"	OutputLine(NULL, ""　麻雀は運と技術が交じり合うゲームだ。"",
		   NULL, ""Mahjong is a game where luck and skill are intertwined."", GetGlobalFlag(GLinemodeSp));",　麻雀は運と技術が交じり合うゲームだ。,Mahjong is a game where luck and skill are intertwined.,,todo,
Update/hirukowashi03.txt,3000,"	OutputLine(NULL, ""　どんな大ベテランでも運に翻弄される。"",
		   NULL, ""Even the greatest of veterans can be overturned by luck."", GetGlobalFlag(GLinemodeSp));",　どんな大ベテランでも運に翻弄される。,Even the greatest of veterans can be overturned by luck.,,todo,
Update/hirukowashi03.txt,3005,"	OutputLine(NULL, ""　かといって、運だけでド素人が勝てるほど底は浅くない！"",
		   NULL, ""But the game is too deep for amateurs to win with just luck alone!"", GetGlobalFlag(GLinemodeSp));",　かといって、運だけでド素人が勝てるほど底は浅くない！,But the game is too deep for amateurs to win with just luck alone!,,todo,
Update/hirukowashi03.txt,3012,"	OutputLine(NULL, ""　だから最後に勝つのは、強運を自ら引き寄せる熱い闘志だけなのだ…！！"",
		   NULL, ""Those who won in the end were only those with enough passion to create their own luck...!!"", Line_Normal);",　だから最後に勝つのは、強運を自ら引き寄せる熱い闘志だけなのだ…！！,Those who won in the end were only those with enough passion to create their own luck...!!,,todo,
Update/hirukowashi03.txt,3016,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#a59da9>大石</color>"", NULL, ""<color=#a59da9>Ooishi</color>"", NULL, Line_ContinueAfterTyping); }",<color=#a59da9>大石</color>,<color=#a59da9>Ooishi</color>,,todo,
Update/hirukowashi03.txt,3017,"	OutputLine(NULL, ""「ここで一発で持ってこぉおおぉおおい、うをりゃああああぁああぁ！！！」"",
		   NULL, ""\""Bring it to me now, uwoohhhryaaahhhhhh!!!\"""", Line_Continue);",「ここで一発で持ってこぉおおぉおおい、うをりゃああああぁああぁ！！！」,"""Bring it to me now, uwoohhhryaaahhhhhh!!!""",,todo,
Update/hirukowashi03.txt,3026,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#f0953d>レナ</color>"", NULL, ""<color=#f0953d>Rena</color>"", NULL, Line_ContinueAfterTyping); }",<color=#f0953d>レナ</color>,<color=#f0953d>Rena</color>,,todo,
Update/hirukowashi03.txt,3027,"	OutputLine(NULL, ""「神さまお願いッ！！"",
		   NULL, ""\""Please, God in heaven!!"", Line_WaitForInput);",「神さまお願いッ！！,"""Please, God in heaven!!",,todo,
Update/hirukowashi03.txt,3029,"	OutputLine(NULL, ""　ここで大石さんに引かせてあげて〜〜！！"",
		   NULL, "" Let Ooishi-san draw what he needs~~!!"", Line_WaitForInput);",　ここで大石さんに引かせてあげて〜〜！！, Let Ooishi-san draw what he needs~~!!,,todo,
Update/hirukowashi03.txt,3031,"	OutputLine(NULL, ""　はぅー！！！」"",
		   NULL, "" Hau!!!\"""", Line_Normal);",　はぅー！！！」," Hau!!!""",,todo,
Update/hirukowashi03.txt,3043,"	OutputLine(NULL, ""　ズダーンッ！！"",
		   NULL, ""Ba-bummm!!"", Line_WaitForInput);",　ズダーンッ！！,Ba-bummm!!,,todo,
Update/hirukowashi03.txt,3045,"	OutputLine(NULL, ""　でもハズレ！！"",
		   NULL, "" But it wasn't enough!!"", Line_WaitForInput);",　でもハズレ！！, But it wasn't enough!!,,todo,
Update/hirukowashi03.txt,3047,"	OutputLine(NULL, ""　大石、リンシャンならず！"",
		   NULL, "" Ooishi, no rinshan!"", GetGlobalFlag(GLinemodeSp));",　大石、リンシャンならず！," Ooishi, no rinshan!",,todo,
Update/hirukowashi03.txt,3054,"	OutputLine(NULL, ""　ということはもう大石チームには、赤坂のアガリを食い止める術はない！！"",
		   NULL, ""Which means Ooishi's team can no longer stop Akasaka from winning!!"", Line_Normal);",　ということはもう大石チームには、赤坂のアガリを食い止める術はない！！,Which means Ooishi's team can no longer stop Akasaka from winning!!,,todo,
Update/hirukowashi03.txt,3060,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#956f6e>圭一</color>"", NULL, ""<color=#956f6e>Keiichi</color>"", NULL, Line_ContinueAfterTyping); }",<color=#956f6e>圭一</color>,<color=#956f6e>Keiichi</color>,,todo,
Update/hirukowashi03.txt,3061,"	OutputLine(NULL, ""「よっしゃ、これですね！！」"",
		   NULL, ""\""All right, this is the one!!\"""", GetGlobalFlag(GLinemodeSp));",「よっしゃ、これですね！！」,"""All right, this is the one!!""",,todo,
Update/hirukowashi03.txt,3066,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#797d8a>赤坂</color>"", NULL, ""<color=#797d8a>Akasaka</color>"", NULL, Line_ContinueAfterTyping); }",<color=#797d8a>赤坂</color>,<color=#797d8a>Akasaka</color>,,todo,
